threshold,accuracy,precision,recall,f1,f_beta,cm,classification_report
0.34999999999999987,0.5835110163468372,0.38377192982456143,0.9358288770053476,0.5443234836702955,0.7267441860465116,"[[471, 562], [24, 350]]","              precision    recall  f1-score   support

           0       0.95      0.46      0.62      1033
           1       0.38      0.94      0.54       374

    accuracy                           0.58      1407
   macro avg       0.67      0.70      0.58      1407
weighted avg       0.80      0.58      0.60      1407
"
0.3599999999999999,0.5835110163468372,0.38377192982456143,0.9358288770053476,0.5443234836702955,0.7267441860465116,"[[471, 562], [24, 350]]","              precision    recall  f1-score   support

           0       0.95      0.46      0.62      1033
           1       0.38      0.94      0.54       374

    accuracy                           0.58      1407
   macro avg       0.67      0.70      0.58      1407
weighted avg       0.80      0.58      0.60      1407
"
0.3699999999999999,0.5835110163468372,0.38377192982456143,0.9358288770053476,0.5443234836702955,0.7267441860465116,"[[471, 562], [24, 350]]","              precision    recall  f1-score   support

           0       0.95      0.46      0.62      1033
           1       0.38      0.94      0.54       374

    accuracy                           0.58      1407
   macro avg       0.67      0.70      0.58      1407
weighted avg       0.80      0.58      0.60      1407
"
0.3799999999999999,0.6361051883439943,0.41265822784810124,0.8716577540106952,0.5601374570446735,0.7130358705161854,"[[569, 464], [48, 326]]","              precision    recall  f1-score   support

           0       0.92      0.55      0.69      1033
           1       0.41      0.87      0.56       374

    accuracy                           0.64      1407
   macro avg       0.67      0.71      0.62      1407
weighted avg       0.79      0.64      0.66      1407
"
0.3899999999999999,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.3999999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.4099999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.4199999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.4299999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.43999999999999984,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
